// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 11 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:00 (0.01 sec)   *****
// Found 11 benchmarks:
//   UUID7ImplementationBenchmarks.NewGuid: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   UUID7ImplementationBenchmarks.CtorGuid: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   UUID7ImplementationBenchmarks.NewUuid_Medo: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   UUID7ImplementationBenchmarks.CtorUuid_Medo: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   UUID7ImplementationBenchmarks.UUIDNext_Uuid: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   UUID7ImplementationBenchmarks.UUIDNext_NewSequential: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   UUID7ImplementationBenchmarks.UUIDExtension: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   UUID7ImplementationBenchmarks.DariosImplementation: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   UUID7ImplementationBenchmarks.NewId_Ctor: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   UUID7ImplementationBenchmarks.NewStatic_NewId: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   UUID7ImplementationBenchmarks.NewUniqueId: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadPilot    7: 1024 op, 2300.00 ns, 2.2461 ns/op
WorkloadPilot    8: 2048 op, 22900.00 ns, 11.1816 ns/op
WorkloadPilot    9: 4096 op, 8000.00 ns, 1.9531 ns/op
WorkloadPilot   10: 8192 op, 15900.00 ns, 1.9409 ns/op
WorkloadPilot   11: 16384 op, 31600.00 ns, 1.9287 ns/op
WorkloadPilot   12: 32768 op, 63300.00 ns, 1.9318 ns/op
WorkloadPilot   13: 65536 op, 126100.00 ns, 1.9241 ns/op
WorkloadPilot   14: 131072 op, 251900.00 ns, 1.9218 ns/op
WorkloadPilot   15: 262144 op, 504700.00 ns, 1.9253 ns/op
WorkloadPilot   16: 524288 op, 1022400.00 ns, 1.9501 ns/op
WorkloadPilot   17: 1048576 op, 2035300.00 ns, 1.9410 ns/op
WorkloadPilot   18: 2097152 op, 4017100.00 ns, 1.9155 ns/op
WorkloadPilot   19: 4194304 op, 8207600.00 ns, 1.9568 ns/op
WorkloadPilot   20: 8388608 op, 17112900.00 ns, 2.0400 ns/op
WorkloadPilot   21: 16777216 op, 48838400.00 ns, 2.9110 ns/op
WorkloadPilot   22: 33554432 op, 84584400.00 ns, 2.5208 ns/op
WorkloadPilot   23: 67108864 op, 150292100.00 ns, 2.2395 ns/op
WorkloadPilot   24: 134217728 op, 300114800.00 ns, 2.2360 ns/op
WorkloadPilot   25: 268435456 op, 598290800.00 ns, 2.2288 ns/op

OverheadWarmup   1: 268435456 op, 601597300.00 ns, 2.2411 ns/op
OverheadWarmup   2: 268435456 op, 600235600.00 ns, 2.2361 ns/op
OverheadWarmup   3: 268435456 op, 599123500.00 ns, 2.2319 ns/op
OverheadWarmup   4: 268435456 op, 596695100.00 ns, 2.2229 ns/op
OverheadWarmup   5: 268435456 op, 595609600.00 ns, 2.2188 ns/op
OverheadWarmup   6: 268435456 op, 596203100.00 ns, 2.2210 ns/op
OverheadWarmup   7: 268435456 op, 586435600.00 ns, 2.1846 ns/op
OverheadWarmup   8: 268435456 op, 592860200.00 ns, 2.2086 ns/op
OverheadWarmup   9: 268435456 op, 597190500.00 ns, 2.2247 ns/op
OverheadWarmup  10: 268435456 op, 595523100.00 ns, 2.2185 ns/op

OverheadActual   1: 268435456 op, 602180400.00 ns, 2.2433 ns/op
OverheadActual   2: 268435456 op, 600547200.00 ns, 2.2372 ns/op
OverheadActual   3: 268435456 op, 569780500.00 ns, 2.1226 ns/op
OverheadActual   4: 268435456 op, 584226000.00 ns, 2.1764 ns/op
OverheadActual   5: 268435456 op, 576246500.00 ns, 2.1467 ns/op
OverheadActual   6: 268435456 op, 582029600.00 ns, 2.1682 ns/op
OverheadActual   7: 268435456 op, 593585800.00 ns, 2.2113 ns/op
OverheadActual   8: 268435456 op, 593683700.00 ns, 2.2116 ns/op
OverheadActual   9: 268435456 op, 595071300.00 ns, 2.2168 ns/op
OverheadActual  10: 268435456 op, 593487700.00 ns, 2.2109 ns/op
OverheadActual  11: 268435456 op, 594729600.00 ns, 2.2155 ns/op
OverheadActual  12: 268435456 op, 595343600.00 ns, 2.2178 ns/op
OverheadActual  13: 268435456 op, 571777300.00 ns, 2.1300 ns/op
OverheadActual  14: 268435456 op, 592964100.00 ns, 2.2090 ns/op
OverheadActual  15: 268435456 op, 604294000.00 ns, 2.2512 ns/op

WorkloadWarmup   1: 268435456 op, 598726200.00 ns, 2.2304 ns/op
WorkloadWarmup   2: 268435456 op, 598526500.00 ns, 2.2297 ns/op
WorkloadWarmup   3: 268435456 op, 598974800.00 ns, 2.2314 ns/op
WorkloadWarmup   4: 268435456 op, 595068900.00 ns, 2.2168 ns/op
WorkloadWarmup   5: 268435456 op, 594303600.00 ns, 2.2140 ns/op
WorkloadWarmup   6: 268435456 op, 593778900.00 ns, 2.2120 ns/op
WorkloadWarmup   7: 268435456 op, 594729500.00 ns, 2.2155 ns/op
WorkloadWarmup   8: 268435456 op, 593677800.00 ns, 2.2116 ns/op
WorkloadWarmup   9: 268435456 op, 593632200.00 ns, 2.2115 ns/op
WorkloadWarmup  10: 268435456 op, 594822200.00 ns, 2.2159 ns/op

WorkloadActual   1: 268435456 op, 593547300.00 ns, 2.2111 ns/op
WorkloadActual   2: 268435456 op, 593895000.00 ns, 2.2124 ns/op
WorkloadActual   3: 268435456 op, 598212400.00 ns, 2.2285 ns/op
WorkloadActual   4: 268435456 op, 604668600.00 ns, 2.2526 ns/op
WorkloadActual   5: 268435456 op, 615836500.00 ns, 2.2942 ns/op
WorkloadActual   6: 268435456 op, 611881100.00 ns, 2.2794 ns/op
WorkloadActual   7: 268435456 op, 630873600.00 ns, 2.3502 ns/op
WorkloadActual   8: 268435456 op, 591544600.00 ns, 2.2037 ns/op
WorkloadActual   9: 268435456 op, 594040300.00 ns, 2.2130 ns/op
WorkloadActual  10: 268435456 op, 593079100.00 ns, 2.2094 ns/op
WorkloadActual  11: 268435456 op, 588395100.00 ns, 2.1919 ns/op
WorkloadActual  12: 268435456 op, 593732500.00 ns, 2.2118 ns/op
WorkloadActual  13: 268435456 op, 586751700.00 ns, 2.1858 ns/op
WorkloadActual  14: 268435456 op, 601759100.00 ns, 2.2417 ns/op
WorkloadActual  15: 268435456 op, 589403800.00 ns, 2.1957 ns/op

WorkloadResult   1: 268435456 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   2: 268435456 op, 309200.00 ns, 0.0012 ns/op
WorkloadResult   3: 268435456 op, 4626600.00 ns, 0.0172 ns/op
WorkloadResult   4: 268435456 op, 11082800.00 ns, 0.0413 ns/op
WorkloadResult   5: 268435456 op, 22250700.00 ns, 0.0829 ns/op
WorkloadResult   6: 268435456 op, 18295300.00 ns, 0.0682 ns/op
WorkloadResult   7: 268435456 op, 0.00 ns, 0.0000 ns/op
WorkloadResult   8: 268435456 op, 454500.00 ns, 0.0017 ns/op
WorkloadResult   9: 268435456 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  10: 268435456 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  11: 268435456 op, 146700.00 ns, 0.0005 ns/op
WorkloadResult  12: 268435456 op, 0.00 ns, 0.0000 ns/op
WorkloadResult  13: 268435456 op, 8173300.00 ns, 0.0304 ns/op
WorkloadResult  14: 268435456 op, 0.00 ns, 0.0000 ns/op
// GC:  0 0 0 688 268435456
// Threading:  0 0 268435456


Mean = 0.012 ns, StdErr = 0.004 ns (34.03%), N = 27, StdDev = 0.021 ns
Min = 0.000 ns, Q1 = 0.000 ns, Median = 0.003 ns, Q3 = 0.011 ns, Max = 0.083 ns
IQR = 0.011 ns, LowerFence = -0.017 ns, UpperFence = 0.028 ns
ConfidenceInterval = [-0.003 ns; 0.027 ns] (CI 99.9%), Margin = 0.015 ns (126.12% of Mean)
Skewness = 2.19, Kurtosis = 6.99, MValue = 2.88

// ** Remained 9 (81,8%) benchmark(s) to run. Estimated finish 2023-11-24 10:43 (0h 8m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: UUID7ImplementationBenchmarks.NewUuid_Medo: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
// *** Execute ***
// Launch: 1 / 2

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 8.0.0 (8.0.23.53103), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 600.00 ns, 600.0000 ns/op
WorkloadJitting  1: 1 op, 3040600.00 ns, 3.0406 ms/op

OverheadJitting  2: 16 op, 700.00 ns, 43.7500 ns/op
WorkloadJitting  2: 16 op, 113200.00 ns, 7.0750 us/op

WorkloadPilot    1: 16 op, 4500.00 ns, 281.2500 ns/op
WorkloadPilot    2: 32 op, 4100.00 ns, 128.1250 ns/op
WorkloadPilot    3: 64 op, 7300.00 ns, 114.0625 ns/op
WorkloadPilot    4: 128 op, 19500.00 ns, 152.3438 ns/op
WorkloadPilot    5: 256 op, 40800.00 ns, 159.3750 ns/op
WorkloadPilot    6: 512 op, 45500.00 ns, 88.8672 ns/op
WorkloadPilot    7: 1024 op, 84100.00 ns, 82.1289 ns/op
WorkloadPilot    8: 2048 op, 169700.00 ns, 82.8613 ns/op
WorkloadPilot    9: 4096 op, 353400.00 ns, 86.2793 ns/op
WorkloadPilot   10: 8192 op, 623900.00 ns, 76.1597 ns/op
WorkloadPilot   11: 16384 op, 1297000.00 ns, 79.1626 ns/op
WorkloadPilot   12: 32768 op, 2528500.00 ns, 77.1637 ns/op
WorkloadPilot   13: 65536 op, 5024300.00 ns, 76.6647 ns/op
WorkloadPilot   14: 131072 op, 10621800.00 ns, 81.0379 ns/op
WorkloadPilot   15: 262144 op, 21934800.00 ns, 83.6746 ns/op
WorkloadPilot   16: 524288 op, 43282700.00 ns, 82.5552 ns/op
WorkloadPilot   17: 1048576 op, 84251800.00 ns, 80.3488 ns/op
WorkloadPilot   18: 2097152 op, 137854400.00 ns, 65.7341 ns/op
WorkloadPilot   19: 4194304 op, 252882300.00 ns, 60.2918 ns/op
WorkloadPilot   20: 8388608 op, 534833200.00 ns, 63.7571 ns/op

OverheadWarmup   1: 8388608 op, 16200200.00 ns, 1.9312 ns/op
OverheadWarmup   2: 8388608 op, 16338900.00 ns, 1.9477 ns/op
OverheadWarmup   3: 8388608 op, 16937300.00 ns, 2.0191 ns/op
OverheadWarmup   4: 8388608 op, 16169300.00 ns, 1.9275 ns/op
OverheadWarmup   5: 8388608 op, 15967300.00 ns, 1.9035 ns/op
OverheadWarmup   6: 8388608 op, 16988600.00 ns, 2.0252 ns/op
OverheadWarmup   7: 8388608 op, 17348200.00 ns, 2.0681 ns/op
OverheadWarmup   8: 8388608 op, 17573700.00 ns, 2.0949 ns/op
OverheadWarmup   9: 8388608 op, 16109800.00 ns, 1.9204 ns/op

OverheadActual   1: 8388608 op, 16305400.00 ns, 1.9438 ns/op
OverheadActual   2: 8388608 op, 17312900.00 ns, 2.0639 ns/op
OverheadActual   3: 8388608 op, 18031300.00 ns, 2.1495 ns/op
OverheadActual   4: 8388608 op, 17694200.00 ns, 2.1093 ns/op
OverheadActual   5: 8388608 op, 18312900.00 ns, 2.1831 ns/op
OverheadActual   6: 8388608 op, 17847900.00 ns, 2.1276 ns/op
OverheadActual   7: 8388608 op, 17817800.00 ns, 2.1240 ns/op
OverheadActual   8: 8388608 op, 17893100.00 ns, 2.1330 ns/op
OverheadActual   9: 8388608 op, 17961300.00 ns, 2.1412 ns/op
OverheadActual  10: 8388608 op, 17811000.00 ns, 2.1232 ns/op
OverheadActual  11: 8388608 op, 17892100.00 ns, 2.1329 ns/op
OverheadActual  12: 8388608 op, 16864800.00 ns, 2.0104 ns/op
OverheadActual  13: 8388608 op, 17595100.00 ns, 2.0975 ns/op
OverheadActual  14: 8388608 op, 16872400.00 ns, 2.0113 ns/op
OverheadActual  15: 8388608 op, 17040600.00 ns, 2.0314 ns/op

WorkloadWarmup   1: 8388608 op, 539822300.00 ns, 64.3518 ns/op
WorkloadWarmup   2: 8388608 op, 536828700.00 ns, 63.9950 ns/op
WorkloadWarmup   3: 8388608 op, 531199900.00 ns, 63.3240 ns/op
WorkloadWarmup   4: 8388608 op, 567540200.00 ns, 67.6561 ns/op
WorkloadWarmup   5: 8388608 op, 543904000.00 ns, 64.8384 ns/op
WorkloadWarmup   6: 8388608 op, 533778700.00 ns, 63.6314 ns/op
WorkloadWarmup   7: 8388608 op, 530240800.00 ns, 63.2096 ns/op
WorkloadWarmup   8: 8388608 op, 553770700.00 ns, 66.0146 ns/op
WorkloadWarmup   9: 8388608 op, 518389000.00 ns, 61.7968 ns/op
WorkloadWarmup  10: 8388608 op, 520109400.00 ns, 62.0019 ns/op

WorkloadActual   1: 8388608 op, 518208900.00 ns, 61.7753 ns/op
WorkloadActual   2: 8388608 op, 528737200.00 ns, 63.0304 ns/op
WorkloadActual   3: 8388608 op, 543202900.00 ns, 64.7548 ns/op
WorkloadActual   4: 8388608 op, 508549900.00 ns, 60.6239 ns/op
WorkloadActual   5: 8388608 op, 515133700.00 ns, 61.4087 ns/op
WorkloadActual   6: 8388608 op, 513514500.00 ns, 61.2157 ns/op
WorkloadActual   7: 8388608 op, 535676300.00 ns, 63.8576 ns/op
WorkloadActual   8: 8388608 op, 508670000.00 ns, 60.6382 ns/op
WorkloadActual   9: 8388608 op, 514706300.00 ns, 61.3578 ns/op
WorkloadActual  10: 8388608 op, 525116200.00 ns, 62.5987 ns/op
WorkloadActual  11: 8388608 op, 524311600.00 ns, 62.5028 ns/op
WorkloadActual  12: 8388608 op, 522621700.00 ns, 62.3014 ns/op
WorkloadActual  13: 8388608 op, 532281300.00 ns, 63.4529 ns/op
WorkloadActual  14: 8388608 op, 535987800.00 ns, 63.8947 ns/op
WorkloadActual  15: 8388608 op, 538126900.00 ns, 64.1497 ns/op

WorkloadResult   1: 8388608 op, 500397900.00 ns, 59.6521 ns/op
WorkloadResult   2: 8388608 op, 510926200.00 ns, 60.9071 ns/op
WorkloadResult   3: 8388608 op, 525391900.00 ns, 62.6316 ns/op
WorkloadResult   4: 8388608 op, 490738900.00 ns, 58.5006 ns/op
WorkloadResult   5: 8388608 op, 497322700.00 ns, 59.2855 ns/op
WorkloadResult   6: 8388608 op, 495703500.00 ns, 59.0925 ns/op
WorkloadResult   7: 8388608 op, 517865300.00 ns, 61.7344 ns/op
WorkloadResult   8: 8388608 op, 490859000.00 ns, 58.5150 ns/op
WorkloadResult   9: 8388608 op, 496895300.00 ns, 59.2345 ns/op
WorkloadResult  10: 8388608 op, 507305200.00 ns, 60.4755 ns/op
WorkloadResult  11: 8388608 op, 506500600.00 ns, 60.3796 ns/op
WorkloadResult  12: 8388608 op, 504810700.00 ns, 60.1781 ns/op
WorkloadResult  13: 8388608 op, 514470300.00 ns, 61.3296 ns/op
WorkloadResult  14: 8388608 op, 518176800.00 ns, 61.7715 ns/op
WorkloadResult  15: 8388608 op, 520315900.00 ns, 62.0265 ns/op
// GC:  26 0 0 335545008 8388608
// Threading:  0 0 8388608

// Launch: 2 / 2

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 8.0.0 (8.0.23.53103), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 1300.00 ns, 1.3000 us/op
WorkloadJitting  1: 1 op, 19500.00 ns, 19.5000 us/op

OverheadJitting  2: 16 op, 700.00 ns, 43.7500 ns/op
WorkloadJitting  2: 16 op, 5000.00 ns, 312.5000 ns/op

WorkloadPilot    1: 16 op, 3100.00 ns, 193.7500 ns/op
WorkloadPilot    2: 32 op, 5600.00 ns, 175.0000 ns/op
WorkloadPilot    3: 64 op, 5100.00 ns, 79.6875 ns/op
WorkloadPilot    4: 128 op, 8700.00 ns, 67.9688 ns/op
WorkloadPilot    5: 256 op, 20400.00 ns, 79.6875 ns/op
WorkloadPilot    6: 512 op, 35200.00 ns, 68.7500 ns/op
WorkloadPilot    7: 1024 op, 70700.00 ns, 69.0430 ns/op
WorkloadPilot    8: 2048 op, 117800.00 ns, 57.5195 ns/op
WorkloadPilot    9: 4096 op, 248200.00 ns, 60.5957 ns/op
WorkloadPilot   10: 8192 op, 509200.00 ns, 62.1582 ns/op
WorkloadPilot   11: 16384 op, 983000.00 ns, 59.9976 ns/op
WorkloadPilot   12: 32768 op, 1972100.00 ns, 60.1837 ns/op
WorkloadPilot   13: 65536 op, 3908400.00 ns, 59.6375 ns/op
WorkloadPilot   14: 131072 op, 7897600.00 ns, 60.2539 ns/op
WorkloadPilot   15: 262144 op, 16695000.00 ns, 63.6864 ns/op
WorkloadPilot   16: 524288 op, 32357900.00 ns, 61.7178 ns/op
WorkloadPilot   17: 1048576 op, 64657800.00 ns, 61.6625 ns/op
WorkloadPilot   18: 2097152 op, 135795800.00 ns, 64.7525 ns/op
WorkloadPilot   19: 4194304 op, 267461000.00 ns, 63.7677 ns/op
WorkloadPilot   20: 8388608 op, 527826600.00 ns, 62.9218 ns/op

OverheadWarmup   1: 8388608 op, 17926400.00 ns, 2.1370 ns/op
OverheadWarmup   2: 8388608 op, 18404400.00 ns, 2.1940 ns/op
OverheadWarmup   3: 8388608 op, 16413200.00 ns, 1.9566 ns/op
OverheadWarmup   4: 8388608 op, 16573200.00 ns, 1.9757 ns/op
OverheadWarmup   5: 8388608 op, 18243700.00 ns, 2.1748 ns/op
OverheadWarmup   6: 8388608 op, 18393800.00 ns, 2.1927 ns/op
OverheadWarmup   7: 8388608 op, 18422700.00 ns, 2.1962 ns/op
OverheadWarmup   8: 8388608 op, 17810900.00 ns, 2.1232 ns/op

OverheadActual   1: 8388608 op, 18340400.00 ns, 2.1863 ns/op
OverheadActual   2: 8388608 op, 18430600.00 ns, 2.1971 ns/op
OverheadActual   3: 8388608 op, 18347100.00 ns, 2.1871 ns/op
OverheadActual   4: 8388608 op, 18464500.00 ns, 2.2011 ns/op
OverheadActual   5: 8388608 op, 18161900.00 ns, 2.1651 ns/op
OverheadActual   6: 8388608 op, 16494700.00 ns, 1.9663 ns/op
OverheadActual   7: 8388608 op, 16567400.00 ns, 1.9750 ns/op
OverheadActual   8: 8388608 op, 18357900.00 ns, 2.1884 ns/op
OverheadActual   9: 8388608 op, 18402900.00 ns, 2.1938 ns/op
OverheadActual  10: 8388608 op, 18377500.00 ns, 2.1908 ns/op
OverheadActual  11: 8388608 op, 17334700.00 ns, 2.0665 ns/op
OverheadActual  12: 8388608 op, 16559300.00 ns, 1.9740 ns/op
OverheadActual  13: 8388608 op, 16648600.00 ns, 1.9847 ns/op
OverheadActual  14: 8388608 op, 18331300.00 ns, 2.1853 ns/op
OverheadActual  15: 8388608 op, 20201700.00 ns, 2.4082 ns/op
OverheadActual  16: 8388608 op, 18436000.00 ns, 2.1977 ns/op
OverheadActual  17: 8388608 op, 18468400.00 ns, 2.2016 ns/op
OverheadActual  18: 8388608 op, 18300400.00 ns, 2.1816 ns/op

WorkloadWarmup   1: 8388608 op, 524984200.00 ns, 62.5830 ns/op
WorkloadWarmup   2: 8388608 op, 522212700.00 ns, 62.2526 ns/op
WorkloadWarmup   3: 8388608 op, 519963800.00 ns, 61.9845 ns/op
WorkloadWarmup   4: 8388608 op, 522012800.00 ns, 62.2288 ns/op
WorkloadWarmup   5: 8388608 op, 528304900.00 ns, 62.9789 ns/op
WorkloadWarmup   6: 8388608 op, 522449500.00 ns, 62.2808 ns/op
WorkloadWarmup   7: 8388608 op, 521540600.00 ns, 62.1725 ns/op
WorkloadWarmup   8: 8388608 op, 523323300.00 ns, 62.3850 ns/op
WorkloadWarmup   9: 8388608 op, 521809900.00 ns, 62.2046 ns/op
WorkloadWarmup  10: 8388608 op, 520920100.00 ns, 62.0985 ns/op

WorkloadActual   1: 8388608 op, 525745400.00 ns, 62.6737 ns/op
WorkloadActual   2: 8388608 op, 530650800.00 ns, 63.2585 ns/op
WorkloadActual   3: 8388608 op, 526141100.00 ns, 62.7209 ns/op
WorkloadActual   4: 8388608 op, 528746200.00 ns, 63.0315 ns/op
WorkloadActual   5: 8388608 op, 525393400.00 ns, 62.6318 ns/op
WorkloadActual   6: 8388608 op, 524797000.00 ns, 62.5607 ns/op
WorkloadActual   7: 8388608 op, 546726400.00 ns, 65.1749 ns/op
WorkloadActual   8: 8388608 op, 525471700.00 ns, 62.6411 ns/op
WorkloadActual   9: 8388608 op, 522251200.00 ns, 62.2572 ns/op
WorkloadActual  10: 8388608 op, 523608500.00 ns, 62.4190 ns/op
WorkloadActual  11: 8388608 op, 526951100.00 ns, 62.8175 ns/op
WorkloadActual  12: 8388608 op, 524089800.00 ns, 62.4764 ns/op
WorkloadActual  13: 8388608 op, 525213600.00 ns, 62.6103 ns/op
WorkloadActual  14: 8388608 op, 524856900.00 ns, 62.5678 ns/op
WorkloadActual  15: 8388608 op, 524037200.00 ns, 62.4701 ns/op

WorkloadResult   1: 8388608 op, 507401650.00 ns, 60.4870 ns/op
WorkloadResult   2: 8388608 op, 507797350.00 ns, 60.5342 ns/op
WorkloadResult   3: 8388608 op, 510402450.00 ns, 60.8447 ns/op
WorkloadResult   4: 8388608 op, 507049650.00 ns, 60.4450 ns/op
WorkloadResult   5: 8388608 op, 506453250.00 ns, 60.3739 ns/op
WorkloadResult   6: 8388608 op, 507127950.00 ns, 60.4544 ns/op
WorkloadResult   7: 8388608 op, 503907450.00 ns, 60.0704 ns/op
WorkloadResult   8: 8388608 op, 505264750.00 ns, 60.2323 ns/op
WorkloadResult   9: 8388608 op, 508607350.00 ns, 60.6307 ns/op
WorkloadResult  10: 8388608 op, 505746050.00 ns, 60.2896 ns/op
WorkloadResult  11: 8388608 op, 506869850.00 ns, 60.4236 ns/op
WorkloadResult  12: 8388608 op, 506513150.00 ns, 60.3811 ns/op
WorkloadResult  13: 8388608 op, 505693450.00 ns, 60.2834 ns/op
// GC:  26 0 0 335545008 8388608
// Threading:  0 0 8388608


Mean = 60.399 ns, StdErr = 0.182 ns (0.30%), N = 28, StdDev = 0.961 ns
Min = 58.501 ns, Q1 = 60.151 ns, Median = 60.402 ns, Q3 = 60.684 ns, Max = 62.632 ns
IQR = 0.533 ns, LowerFence = 59.352 ns, UpperFence = 61.484 ns
ConfidenceInterval = [59.729 ns; 61.069 ns] (CI 99.9%), Margin = 0.670 ns (1.11% of Mean)
Skewness = 0.09, Kurtosis = 3, MValue = 2

// ** Remained 8 (72,7%) benchmark(s) to run. Estimated finish 2023-11-24 10:42 (0h 6m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: UUID7ImplementationBenchmarks.CtorUuid_Medo: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
// *** Execute ***
// Launch: 1 / 2

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 8.0.0 (8.0.23.53103), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 500.00 ns, 500.0000 ns/op
WorkloadJitting  1: 1 op, 104600.00 ns, 104.6000 us/op

OverheadJitting  2: 16 op, 600.00 ns, 37.5000 ns/op
WorkloadJitting  2: 16 op, 5500.00 ns, 343.7500 ns/op

WorkloadPilot    1: 16 op, 6600.00 ns, 412.5000 ns/op
WorkloadPilot    2: 32 op, 7600.00 ns, 237.5000 ns/op
WorkloadPilot    3: 64 op, 8900.00 ns, 139.0625 ns/op
WorkloadPilot    4: 128 op, 23700.00 ns, 185.1562 ns/op
WorkloadPilot    5: 256 op, 35700.00 ns, 139.4531 ns/op
WorkloadPilot    6: 512 op, 61800.00 ns, 120.7031 ns/op
WorkloadPilot    7: 1024 op, 125900.00 ns, 122.9492 ns/op
WorkloadPilot    8: 2048 op, 235300.00 ns, 114.8926 ns/op
WorkloadPilot    9: 4096 op, 480600.00 ns, 117.3340 ns/op
WorkloadPilot   10: 8192 op, 953500.00 ns, 116.3940 ns/op
WorkloadPilot   11: 16384 op, 1919200.00 ns, 117.1387 ns/op
WorkloadPilot   12: 32768 op, 3882300.00 ns, 118.4784 ns/op
WorkloadPilot   13: 65536 op, 7627900.00 ns, 116.3925 ns/op
WorkloadPilot   14: 131072 op, 15077900.00 ns, 115.0352 ns/op
WorkloadPilot   15: 262144 op, 32659500.00 ns, 124.5861 ns/op
WorkloadPilot   16: 524288 op, 68370000.00 ns, 130.4054 ns/op
WorkloadPilot   17: 1048576 op, 104402100.00 ns, 99.5656 ns/op
WorkloadPilot   18: 2097152 op, 135928000.00 ns, 64.8155 ns/op
WorkloadPilot   19: 4194304 op, 272895000.00 ns, 65.0632 ns/op
WorkloadPilot   20: 8388608 op, 543919900.00 ns, 64.8403 ns/op

OverheadWarmup   1: 8388608 op, 17927800.00 ns, 2.1372 ns/op
OverheadWarmup   2: 8388608 op, 18852900.00 ns, 2.2474 ns/op
OverheadWarmup   3: 8388608 op, 18544000.00 ns, 2.2106 ns/op
OverheadWarmup   4: 8388608 op, 16995900.00 ns, 2.0261 ns/op
OverheadWarmup   5: 8388608 op, 17467000.00 ns, 2.0822 ns/op
OverheadWarmup   6: 8388608 op, 18985300.00 ns, 2.2632 ns/op
OverheadWarmup   7: 8388608 op, 18883800.00 ns, 2.2511 ns/op

OverheadActual   1: 8388608 op, 18606900.00 ns, 2.2181 ns/op
OverheadActual   2: 8388608 op, 16967100.00 ns, 2.0226 ns/op
OverheadActual   3: 8388608 op, 17258700.00 ns, 2.0574 ns/op
OverheadActual   4: 8388608 op, 17313600.00 ns, 2.0639 ns/op
OverheadActual   5: 8388608 op, 18736900.00 ns, 2.2336 ns/op
OverheadActual   6: 8388608 op, 18449200.00 ns, 2.1993 ns/op
OverheadActual   7: 8388608 op, 18603800.00 ns, 2.2177 ns/op
OverheadActual   8: 8388608 op, 18689800.00 ns, 2.2280 ns/op
